n,algorithm,scenario,k,p,nstart,nsteps,nkeep,equal_weights,opt,balanced,seed,time,error,obj
 200,2,1,6,10,400,20,10,FALSE,HARD,1,10,1.26062917709351,0.025,-2756.86689387927
1000,2,1,6,10,400,20,10,FALSE,HARD,1,10,4.4381320476532,0.015,-14193.1131966815
 200,3,1,6,10,400,20,10,FALSE,HARD,1,10,2.72371697425842,0.02,-2755.58507250292
1000,3,1,6,10,400,20,10,FALSE,HARD,1,10,6.43479609489441,0.013,-14189.2428714277
 200,4,1,6,10,400,20,10,FALSE,HARD,1,10,1.2456681728363,0.02,-2755.58507250292
1000,4,1,6,10,400,20,10,FALSE,HARD,1,10,2.47682905197144,0.012,-14190.9935891036
 200,2,2,6,10,400,20,10,FALSE,HARD,1,10,2.0056369304657,0.26,-3171.56050966235
1000,2,2,6,10,400,20,10,FALSE,HARD,1,10,11.0926449298859,0.035,-16129.9999800591
 200,3,2,6,10,400,20,10,FALSE,HARD,1,10,3.44574689865112,0.24,-3140.51594762609
1000,3,2,6,10,400,20,10,FALSE,HARD,1,10,13.0392310619354,0.035,-16131.2662775851
 200,4,2,6,10,400,20,10,FALSE,HARD,1,10,1.35793685913086,0.24,-3140.51594762609
1000,4,2,6,10,400,20,10,FALSE,HARD,1,10,2.79033398628235,0.182,-16314.4770301123
 200,2,1,3, 4,1000,20,10,FALSE,HARD,1,10,0.541552066802979,0.015,-1214.97042532291
1000,2,1,3, 4,1000,20,10,FALSE,HARD,1,10,2.5320839881897,0.019,-6115.01809742241
 200,3,1,3, 4,1000,20,10,FALSE,HARD,1,10,0.913557052612305,0.01,-1215.12235880232
1000,3,1,3, 4,1000,20,10,FALSE,HARD,1,10,3.23235583305359,0.019,-6115.01809742242
 200,4,1,3, 4,1000,20,10,FALSE,HARD,1,10,0.425861120223999,0.01,-1215.27199986973
1000,4,1,3, 4,1000,20,10,FALSE,HARD,1,10,1.28256988525391,0.019,-6115.01809742242
 200,2,2,3, 4,1000,20,10,FALSE,HARD,1,10,0.892612934112549,0.04,-1597.38318880417
1000,2,2,3, 4,1000,20,10,FALSE,HARD,1,10,4.02523589134216,0.012,-8122.84106244873
 200,3,2,3, 4,1000,20,10,FALSE,HARD,1,10,1.21774291992188,0.04,-1597.38318880417
1000,3,2,3, 4,1000,20,10,FALSE,HARD,1,10,3.87891292572021,0.012,-8122.84106244873
 200,4,2,3, 4,1000,20,10,FALSE,HARD,1,10,0.411899089813232,0.04,-1597.38318880417
1000,4,2,3, 4,1000,20,10,FALSE,HARD,1,10,1.28440499305725,0.012,-8122.84106244873
 200,2,1,6, 4,1000,20,10,FALSE,HARD,1,10,0.790637016296387,0.01,-1315.15150786834
1000,2,1,6, 4,1000,20,10,FALSE,HARD,1,10,3.43182301521301,0.157,-7125.79259047602
 200,3,1,6, 4,1000,20,10,FALSE,HARD,1,10,2.00364208221436,0.01,-1315.14178131196
1000,3,1,6, 4,1000,20,10,FALSE,HARD,1,10,5.27800393104553,0.008,-6738.34879096093
 200,4,1,6, 4,1000,20,10,FALSE,HARD,1,10,0.960432052612305,0.01,-1315.14178131196
1000,4,1,6, 4,1000,20,10,FALSE,HARD,1,10,2.25530385971069,0.008,-6738.41874770872
 200,2,2,6, 4,1000,20,10,FALSE,HARD,1,10,1.71697497367859,0.05,-1682.88044507911
1000,2,2,6, 4,1000,20,10,FALSE,HARD,1,10,9.26725912094116,0.034,-8680.16683099672
 200,3,2,6, 4,1000,20,10,FALSE,HARD,1,10,3.01465892791748,0.05,-1682.88044507911
1000,3,2,6, 4,1000,20,10,FALSE,HARD,1,10,11.4968619346619,0.034,-8680.16683099673
 200,4,2,6, 4,1000,20,10,FALSE,HARD,1,10,0.982387065887451,0.1,-1697.11314779542
1000,4,2,6, 4,1000,20,10,FALSE,HARD,1,10,2.5310480594635,0.034,-8680.16683099673
 200,2,1,3,10,1000,20,10,FALSE,HARD,1,10,1.69548106193542,0.015,-2683.21966592804
1000,2,1,3,10,1000,20,10,FALSE,HARD,1,10,6.61410999298096,0.021,-13646.8307484218
 200,3,1,3,10,1000,20,10,FALSE,HARD,1,10,2.94711899757385,0.015,-2683.21966592804
1000,3,1,3,10,1000,20,10,FALSE,HARD,1,10,8.40053510665894,0.021,-13646.8765492161
 200,4,1,3,10,1000,20,10,FALSE,HARD,1,10,1.21674704551697,0.01,-2684.131628057
1000,4,1,3,10,1000,20,10,FALSE,HARD,1,10,2.79411697387695,0.022,-13647.2802346673
 200,2,2,3,10,1000,20,10,FALSE,HARD,1,10,2.66343808174133,0.05,-3054.0118391107
1000,2,2,3,10,1000,20,10,FALSE,HARD,1,10,7.69244694709778,0.008,-15665.1602407773
 200,3,2,3,10,1000,20,10,FALSE,HARD,1,10,3.94307684898376,0.05,-3054.0118391107
1000,3,2,3,10,1000,20,10,FALSE,HARD,1,10,9.11616516113281,0.008,-15665.1602407773
 200,4,2,3,10,1000,20,10,FALSE,HARD,1,10,1.33343410491943,0.05,-3054.50800815301
1000,4,2,3,10,1000,20,10,FALSE,HARD,1,10,2.89377498626709,0.008,-15665.1602407773
 200,2,1,6,10,1000,20,10,FALSE,HARD,1,10,2.95310306549072,0.02,-2753.93819427309
1000,2,1,6,10,1000,20,10,FALSE,HARD,1,10,10.9370229244232,0.013,-14189.2428714277
 200,3,1,6,10,1000,20,10,FALSE,HARD,1,10,7.40959501266479,0.02,-2755.58507250292
1000,3,1,6,10,1000,20,10,FALSE,HARD,1,10,15.448765039444,0.013,-14189.2428714277
 200,4,1,6,10,1000,20,10,FALSE,HARD,1,10,3.33061194419861,0.02,-2755.58507250292
1000,4,1,6,10,1000,20,10,FALSE,HARD,1,10,6.98181295394897,0.013,-14189.2428714277
 200,2,2,6,10,1000,20,10,FALSE,HARD,1,10,5.02009391784668,0.295,-3141.50759459506
1000,2,2,6,10,1000,20,10,FALSE,HARD,1,10,27.8958151340485,0.035,-16129.9999800591
 200,3,2,6,10,1000,20,10,FALSE,HARD,1,10,9.68576693534851,0.2,-3125.73439229887
1000,3,2,6,10,1000,20,10,FALSE,HARD,1,10,34.6328737735748,0.037,-16130.7009811504
 200,4,2,6,10,1000,20,10,FALSE,HARD,1,10,3.41486883163452,0.24,-3140.51594762609
1000,4,2,6,10,1000,20,10,FALSE,HARD,1,10,6.15458798408508,0.041,-16135.0076721876
 200,2,1,3, 4,400,20,10,FALSE,HARD,2,10,0.193482875823975,0.015,-1211.53197610908
1000,2,1,3, 4,400,20,10,FALSE,HARD,2,10,0.906574964523315,0.016,-6114.7588512717
 200,3,1,3, 4,400,20,10,FALSE,HARD,2,10,0.317152976989746,0.01,-1211.62364421735
1000,3,1,3, 4,400,20,10,FALSE,HARD,2,10,1.06485104560852,0.016,-6114.7588512717
 200,4,1,3, 4,400,20,10,FALSE,HARD,2,10,0.158576011657715,0.01,-1211.67198255292
1000,4,1,3, 4,400,20,10,FALSE,HARD,2,10,0.491685152053833,0.016,-6114.7588512717
 200,2,2,3, 4,400,20,10,FALSE,HARD,2,10,0.331115007400513,0.04,-1595.08267215225
1000,2,2,3, 4,400,20,10,FALSE,HARD,2,10,1.53443789482117,0.012,-8114.87884440772
 200,3,2,3, 4,400,20,10,FALSE,HARD,2,10,0.473733901977539,0.04,-1595.08267215225
1000,3,2,3, 4,400,20,10,FALSE,HARD,2,10,1.67053198814392,0.012,-8114.87884440773
 200,4,2,3, 4,400,20,10,FALSE,HARD,2,10,0.171541929244995,0.04,-1595.08267215225
1000,4,2,3, 4,400,20,10,FALSE,HARD,2,10,0.509197950363159,0.012,-8114.87884440773
 200,2,1,6, 4,400,20,10,FALSE,HARD,2,10,0.328122138977051,0.13,-1413.36551583097
1000,2,1,6, 4,400,20,10,FALSE,HARD,2,10,1.44812798500061,0.14,-7103.56797738182
 200,3,1,6, 4,400,20,10,FALSE,HARD,2,10,0.858702898025513,0.01,-1314.38897967453
1000,3,1,6, 4,400,20,10,FALSE,HARD,2,10,2.23801517486572,0.009,-6729.40476121122
 200,4,1,6, 4,400,20,10,FALSE,HARD,2,10,0.419735908508301,0.01,-1314.38897967453
1000,4,1,6, 4,400,20,10,FALSE,HARD,2,10,0.968410968780518,0.012,-6729.50300501067
 200,2,2,6, 4,400,20,10,FALSE,HARD,2,10,0.676191091537476,0.055,-1685.48462204308
1000,2,2,6, 4,400,20,10,FALSE,HARD,2,10,3.88179087638855,0.034,-8674.0758613415
 200,3,2,6, 4,400,20,10,FALSE,HARD,2,10,1.28755688667297,0.055,-1685.48462204308
1000,3,2,6, 4,400,20,10,FALSE,HARD,2,10,4.92582702636719,0.034,-8674.0758613415
 200,4,2,6, 4,400,20,10,FALSE,HARD,2,10,0.431843996047974,0.065,-1685.69663079084
1000,4,2,6, 4,400,20,10,FALSE,HARD,2,10,1.1100480556488,0.034,-8674.0758613415
 200,2,1,3,10,400,20,10,FALSE,HARD,2,10,0.707100868225098,0.015,-2669.81613756084
1000,2,1,3,10,400,20,10,FALSE,HARD,2,10,2.84140205383301,0.02,-13631.6270461867
 200,3,1,3,10,400,20,10,FALSE,HARD,2,10,1.27060198783875,0.015,-2669.81613756084
1000,3,1,3,10,400,20,10,FALSE,HARD,2,10,3.41428899765015,0.02,-13631.8933918641
 200,4,1,3,10,400,20,10,FALSE,HARD,2,10,0.543545961380005,0.02,-2669.92082228852
1000,4,1,3,10,400,20,10,FALSE,HARD,2,10,1.2127571105957,0.019,-13632.2500558444
 200,2,2,3,10,400,20,10,FALSE,HARD,2,10,1.17685294151306,0.04,-3030.84045440841
1000,2,2,3,10,400,20,10,FALSE,HARD,2,10,3.24332690238953,0.01,-15642.4786809384
 200,3,2,3,10,400,20,10,FALSE,HARD,2,10,1.72039914131165,0.04,-3030.84045440841
1000,3,2,3,10,400,20,10,FALSE,HARD,2,10,3.9556610584259,0.01,-15642.4786809384
 200,4,2,3,10,400,20,10,FALSE,HARD,2,10,0.525593996047974,0.04,-3032.10494676659
1000,4,2,3,10,400,20,10,FALSE,HARD,2,10,1.18191313743591,0.01,-15642.4786809384
 200,2,1,6,10,400,20,10,FALSE,HARD,2,10,1.13795709609985,0.015,-2752.61490880165
1000,2,1,6,10,400,20,10,FALSE,HARD,2,10,4.31221485137939,0.013,-14169.7919561966
 200,3,1,6,10,400,20,10,FALSE,HARD,2,10,3.03089499473572,0.015,-2752.61490880165
1000,3,1,6,10,400,20,10,FALSE,HARD,2,10,6.27180695533752,0.015,-14168.3429171003
 200,4,1,6,10,400,20,10,FALSE,HARD,2,10,1.5027289390564,0.01,-2752.68075750894
1000,4,1,6,10,400,20,10,FALSE,HARD,2,10,2.708251953125,0.015,-14168.3429171003
 200,2,2,6,10,400,20,10,FALSE,HARD,2,10,1.99729013442993,0.245,-3166.1818892735
1000,2,2,6,10,400,20,10,FALSE,HARD,2,10,11.5175969600677,0.034,-16119.2598866604
 200,3,2,6,10,400,20,10,FALSE,HARD,2,10,3.56189703941345,0.22,-3151.48899586363
1000,3,2,6,10,400,20,10,FALSE,HARD,2,10,13.5116829872131,0.034,-16119.6084440835
 200,4,2,6,10,400,20,10,FALSE,HARD,2,10,1.41920495033264,0.24,-3186.2772410988
1000,4,2,6,10,400,20,10,FALSE,HARD,2,10,2.75563097000122,0.042,-16125.4351087361
 200,2,1,3, 4,1000,20,10,FALSE,HARD,2,10,0.496671915054321,0.015,-1211.53197610908
1000,2,1,3, 4,1000,20,10,FALSE,HARD,2,10,2.3048369884491,0.016,-6114.7588512717
 200,3,1,3, 4,1000,20,10,FALSE,HARD,2,10,0.809835195541382,0.01,-1211.62364421735
1000,3,1,3, 4,1000,20,10,FALSE,HARD,2,10,2.86920785903931,0.016,-6114.7588512717
 200,4,1,3, 4,1000,20,10,FALSE,HARD,2,10,0.41289496421814,0.01,-1211.62364421735
1000,4,1,3, 4,1000,20,10,FALSE,HARD,2,10,1.33243799209595,0.016,-6114.7588512717
 200,2,2,3, 4,1000,20,10,FALSE,HARD,2,10,0.892612934112549,0.04,-1595.08267215225
1000,2,2,3, 4,1000,20,10,FALSE,HARD,2,10,3.95442700386047,0.012,-8114.87884440772
 200,3,2,3, 4,1000,20,10,FALSE,HARD,2,10,1.12698602676392,0.04,-1595.08267215225
1000,3,2,3, 4,1000,20,10,FALSE,HARD,2,10,4.33114504814148,0.012,-8114.87884440773
 200,4,2,3, 4,1000,20,10,FALSE,HARD,2,10,0.428853034973145,0.04,-1595.08267215225
1000,4,2,3, 4,1000,20,10,FALSE,HARD,2,10,1.30226993560791,0.012,-8114.87884440773
 200,2,1,6, 4,1000,20,10,FALSE,HARD,2,10,0.773929834365845,0.01,-1314.38897967453
1000,2,1,6, 4,1000,20,10,FALSE,HARD,2,10,3.42658686637878,0.14,-7103.4095946816
 200,3,1,6, 4,1000,20,10,FALSE,HARD,2,10,2.06374216079712,0.01,-1314.38897967453
1000,3,1,6, 4,1000,20,10,FALSE,HARD,2,10,5.8792781829834,0.009,-6729.40476121122
 200,4,1,6, 4,1000,20,10,FALSE,HARD,2,10,1.05069804191589,0.01,-1314.38897967453
1000,4,1,6, 4,1000,20,10,FALSE,HARD,2,10,2.81099009513855,0.012,-6729.50300501067
 200,2,2,6, 4,1000,20,10,FALSE,HARD,2,10,1.79719305038452,0.055,-1685.48462204308
1000,2,2,6, 4,1000,20,10,FALSE,HARD,2,10,9.81294322013855,0.034,-8674.0758613415
 200,3,2,6, 4,1000,20,10,FALSE,HARD,2,10,3.09132313728333,0.055,-1685.48462204308
1000,3,2,6, 4,1000,20,10,FALSE,HARD,2,10,12.2951400279999,0.034,-8674.0758613415
 200,4,2,6, 4,1000,20,10,FALSE,HARD,2,10,1.0621600151062,0.07,-1686.37183214076
1000,4,2,6, 4,1000,20,10,FALSE,HARD,2,10,3.00596117973328,0.04,-8676.22521130356
 200,2,1,3,10,1000,20,10,FALSE,HARD,2,10,1.87256097793579,0.015,-2669.81613756084
1000,2,1,3,10,1000,20,10,FALSE,HARD,2,10,7.14988017082214,0.02,-13631.6270461867
 200,3,1,3,10,1000,20,10,FALSE,HARD,2,10,3.14996290206909,0.015,-2669.81613756084
1000,3,1,3,10,1000,20,10,FALSE,HARD,2,10,8.42340707778931,0.02,-13631.6270461867
 200,4,1,3,10,1000,20,10,FALSE,HARD,2,10,1.24219489097595,0.02,-2669.92082228852
1000,4,1,3,10,1000,20,10,FALSE,HARD,2,10,2.93914079666138,0.019,-13632.2500558444
 200,2,2,3,10,1000,20,10,FALSE,HARD,2,10,2.92517805099487,0.04,-3030.84045440841
1000,2,2,3,10,1000,20,10,FALSE,HARD,2,10,8.69298195838928,0.01,-15642.4786809384
 200,3,2,3,10,1000,20,10,FALSE,HARD,2,10,4.44370794296265,0.04,-3030.84045440841
1000,3,2,3,10,1000,20,10,FALSE,HARD,2,10,9.78144001960754,0.01,-15642.4786809384
 200,4,2,3,10,1000,20,10,FALSE,HARD,2,10,1.30850100517273,0.04,-3030.84045440841
1000,4,2,3,10,1000,20,10,FALSE,HARD,2,10,2.76959609985352,0.01,-15642.4786809384
 200,2,1,6,10,1000,20,10,FALSE,HARD,2,10,2.81212687492371,0.015,-2752.61490880165
1000,2,1,6,10,1000,20,10,FALSE,HARD,2,10,10.9391429424286,0.013,-14169.7919561966
 200,3,1,6,10,1000,20,10,FALSE,HARD,2,10,7.70639109611511,0.015,-2752.61490880165
1000,3,1,6,10,1000,20,10,FALSE,HARD,2,10,16.0803320407867,0.015,-14168.3429171003
 200,4,1,6,10,1000,20,10,FALSE,HARD,2,10,3.34961819648743,0.01,-2752.68075750894
1000,4,1,6,10,1000,20,10,FALSE,HARD,2,10,6.02189707756042,0.013,-14169.7919561966
 200,2,2,6,10,1000,20,10,FALSE,HARD,2,10,5.10235500335693,0.235,-3158.5338971512
1000,2,2,6,10,1000,20,10,FALSE,HARD,2,10,28.8695089817047,0.034,-16119.0018996457
 200,3,2,6,10,1000,20,10,FALSE,HARD,2,10,9.1833062171936,0.22,-3151.48899586363
1000,3,2,6,10,1000,20,10,FALSE,HARD,2,10,33.5604491233826,0.034,-16117.3040722282
 200,4,2,6,10,1000,20,10,FALSE,HARD,2,10,3.28820705413818,0.255,-3171.08234757886
1000,4,2,6,10,1000,20,10,FALSE,HARD,2,10,6.47272682189941,0.043,-16128.45030073
 200,2,1,3, 4,400,20,10,FALSE,HARD,1,11,0.17652702331543,0.01,-1195.47293242134
1000,2,1,3, 4,400,20,10,FALSE,HARD,1,11,0.904581069946289,0.02,-6005.3941676111
 200,3,1,3, 4,400,20,10,FALSE,HARD,1,11,0.307338953018188,0.01,-1195.47293242134
1000,3,1,3, 4,400,20,10,FALSE,HARD,1,11,1.19879412651062,0.02,-6005.39416761111
 200,4,1,3, 4,400,20,10,FALSE,HARD,1,11,0.169547080993652,0.005,-1195.61997471449
1000,4,1,3, 4,400,20,10,FALSE,HARD,1,11,0.51262903213501,0.018,-6005.52709724329
 200,2,2,3, 4,400,20,10,FALSE,HARD,1,11,0.322139024734497,0.02,-1582.50707641628
1000,2,2,3, 4,400,20,10,FALSE,HARD,1,11,1.44812679290771,0.02,-7978.10122663414
 200,3,2,3, 4,400,20,10,FALSE,HARD,1,11,0.43782901763916,0.02,-1582.50707641628
1000,3,2,3, 4,400,20,10,FALSE,HARD,1,11,1.56780695915222,0.02,-7978.10122663414
 200,4,2,3, 4,400,20,10,FALSE,HARD,1,11,0.16755199432373,0.02,-1582.50707641628
1000,4,2,3, 4,400,20,10,FALSE,HARD,1,11,0.51262903213501,0.02,-7978.10122663414
 200,2,1,6, 4,400,20,10,FALSE,HARD,1,11,0.331645011901855,0.18,-1372.06929186352
1000,2,1,6, 4,400,20,10,FALSE,HARD,1,11,1.49784016609192,0.026,-6605.54557242218
 200,3,1,6, 4,400,20,10,FALSE,HARD,1,11,0.830779075622559,0.18,-1372.06929186352
1000,3,1,6, 4,400,20,10,FALSE,HARD,1,11,2.35969018936157,0.026,-6605.54557242218
 200,4,1,6, 4,400,20,10,FALSE,HARD,1,11,0.394943952560425,0.18,-1372.06929186352
1000,4,1,6, 4,400,20,10,FALSE,HARD,1,11,1.03523206710815,0.169,-6978.2147416068
 200,2,2,6, 4,400,20,10,FALSE,HARD,1,11,0.698131799697876,0.03,-1677.0434687821
1000,2,2,6, 4,400,20,10,FALSE,HARD,1,11,3.56163001060486,0.05,-8528.90921762151
 200,3,2,6, 4,400,20,10,FALSE,HARD,1,11,1.26761102676392,0.03,-1676.199998239
1000,3,2,6, 4,400,20,10,FALSE,HARD,1,11,4.62726283073425,0.05,-8528.90921762151
 200,4,2,6, 4,400,20,10,FALSE,HARD,1,11,0.415888071060181,0.03,-1677.21662852805
1000,4,2,6, 4,400,20,10,FALSE,HARD,1,11,1.07412719726562,0.047,-8529.32638907934
 200,2,1,3,10,400,20,10,FALSE,HARD,1,11,0.687161922454834,0.015,-2661.93403560683
1000,2,1,3,10,400,20,10,FALSE,HARD,1,11,2.54275107383728,0.022,-13570.0288248534
 200,3,1,3,10,400,20,10,FALSE,HARD,1,11,1.12997889518738,0.015,-2661.93403560683
1000,3,1,3,10,400,20,10,FALSE,HARD,1,11,3.29127097129822,0.021,-13570.3394208014
 200,4,1,3,10,400,20,10,FALSE,HARD,1,11,0.545542001724243,0.025,-2664.73916018107
1000,4,1,3,10,400,20,10,FALSE,HARD,1,11,1.18470096588135,0.022,-13571.1917670619
 200,2,2,3,10,400,20,10,FALSE,HARD,1,11,1.03423500061035,0.03,-3031.69624142728
1000,2,2,3,10,400,20,10,FALSE,HARD,1,11,3.56526494026184,0.024,-15525.6982675007
 200,3,2,3,10,400,20,10,FALSE,HARD,1,11,1.55085206031799,0.03,-3031.69624142728
1000,3,2,3,10,400,20,10,FALSE,HARD,1,11,3.76493191719055,0.024,-15525.6982675007
 200,4,2,3,10,400,20,10,FALSE,HARD,1,11,0.519609928131104,0.03,-3031.69624142728
1000,4,2,3,10,400,20,10,FALSE,HARD,1,11,1.14194703102112,0.024,-15525.6982675007
 200,2,1,6,10,400,20,10,FALSE,HARD,1,11,1.09706711769104,0.04,-2703.37557932971
1000,2,1,6,10,400,20,10,FALSE,HARD,1,11,4.75408983230591,0.027,-14101.671908606
 200,3,1,6,10,400,20,10,FALSE,HARD,1,11,2.95213794708252,0.04,-2700.81085835408
1000,3,1,6,10,400,20,10,FALSE,HARD,1,11,7.04136109352112,0.029,-14102.1347107586
 200,4,1,6,10,400,20,10,FALSE,HARD,1,11,1.35138607025146,0.04,-2700.81085835408
1000,4,1,6,10,400,20,10,FALSE,HARD,1,11,2.59166216850281,0.027,-14102.1846325262
 200,2,2,6,10,400,20,10,FALSE,HARD,1,11,1.65158319473267,0.195,-3214.92075386969
1000,2,2,6,10,400,20,10,FALSE,HARD,1,11,10.7887699604034,0.056,-16005.4701176771
 200,3,2,6,10,400,20,10,FALSE,HARD,1,11,3.50526881217957,0.16,-3164.37736674763
1000,3,2,6,10,400,20,10,FALSE,HARD,1,11,13.1776869297028,0.058,-16004.5678577325
 200,4,2,6,10,400,20,10,FALSE,HARD,1,11,1.33243703842163,0.23,-3195.64835312214
1000,4,2,6,10,400,20,10,FALSE,HARD,1,11,2.76859593391418,0.055,-16005.6140669296
 200,2,1,3, 4,1000,20,10,FALSE,HARD,1,11,0.495675086975098,0.01,-1195.47293242134
1000,2,1,3, 4,1000,20,10,FALSE,HARD,1,11,2.47637820243835,0.02,-6005.3941676111
 200,3,1,3, 4,1000,20,10,FALSE,HARD,1,11,0.858704090118408,0.01,-1195.47293242134
1000,3,1,3, 4,1000,20,10,FALSE,HARD,1,11,2.8274519443512,0.02,-6005.39416761111
 200,4,1,3, 4,1000,20,10,FALSE,HARD,1,11,0.410901069641113,0.005,-1195.61997471449
1000,4,1,3, 4,1000,20,10,FALSE,HARD,1,11,1.240877866745,0.018,-6005.52709724329
 200,2,2,3, 4,1000,20,10,FALSE,HARD,1,11,0.808838129043579,0.02,-1582.50707641628
1000,2,2,3, 4,1000,20,10,FALSE,HARD,1,11,3.52691698074341,0.02,-7978.10122663414
 200,3,2,3, 4,1000,20,10,FALSE,HARD,1,11,1.12360095977783,0.02,-1582.50707641628
1000,3,2,3, 4,1000,20,10,FALSE,HARD,1,11,3.9401638507843,0.02,-7978.10122663414
 200,4,2,3, 4,1000,20,10,FALSE,HARD,1,11,0.4168860912323,0.02,-1582.50707641628
1000,4,2,3, 4,1000,20,10,FALSE,HARD,1,11,1.211758852005,0.02,-7978.10122663414
 200,2,1,6, 4,1000,20,10,FALSE,HARD,1,11,0.865684986114502,0.03,-1283.55058081484
1000,2,1,6, 4,1000,20,10,FALSE,HARD,1,11,3.76507306098938,0.026,-6605.54557242218
 200,3,1,6, 4,1000,20,10,FALSE,HARD,1,11,2.23901200294495,0.045,-1282.60854839579
1000,3,1,6, 4,1000,20,10,FALSE,HARD,1,11,6.61387586593628,0.028,-6605.24611443949
 200,4,1,6, 4,1000,20,10,FALSE,HARD,1,11,1.03124189376831,0.045,-1282.60854839579
1000,4,1,6, 4,1000,20,10,FALSE,HARD,1,11,2.6987841129303,0.028,-6605.24611443949
 200,2,2,6, 4,1000,20,10,FALSE,HARD,1,11,1.79021215438843,0.03,-1676.06513058497
1000,2,2,6, 4,1000,20,10,FALSE,HARD,1,11,8.99259805679321,0.05,-8528.90921762151
 200,3,2,6, 4,1000,20,10,FALSE,HARD,1,11,3.19860792160034,0.03,-1676.11758418922
1000,3,2,6, 4,1000,20,10,FALSE,HARD,1,11,11.6089179515839,0.05,-8528.90921762151
 200,4,2,6, 4,1000,20,10,FALSE,HARD,1,11,1.02027082443237,0.03,-1677.21662852805
1000,4,2,6, 4,1000,20,10,FALSE,HARD,1,11,2.63124012947083,0.047,-8529.32638907934
 200,2,1,3,10,1000,20,10,FALSE,HARD,1,11,1.69546580314636,0.015,-2661.93403560683
1000,2,1,3,10,1000,20,10,FALSE,HARD,1,11,6.78770709037781,0.022,-13570.0288248534
 200,3,1,3,10,1000,20,10,FALSE,HARD,1,11,3.14558792114258,0.015,-2661.93403560683
1000,3,1,3,10,1000,20,10,FALSE,HARD,1,11,8.16853594779968,0.021,-13570.3394208014
 200,4,1,3,10,1000,20,10,FALSE,HARD,1,11,1.23968410491943,0.025,-2664.73916018107
1000,4,1,3,10,1000,20,10,FALSE,HARD,1,11,3.03107810020447,0.022,-13571.1917670619
 200,2,2,3,10,1000,20,10,FALSE,HARD,1,11,2.52016592025757,0.03,-3031.69624142728
1000,2,2,3,10,1000,20,10,FALSE,HARD,1,11,8.52078199386597,0.024,-15525.6982675007
 200,3,2,3,10,1000,20,10,FALSE,HARD,1,11,4.00728416442871,0.03,-3031.69624142728
1000,3,2,3,10,1000,20,10,FALSE,HARD,1,11,10.0539989471436,0.024,-15525.6982675007
 200,4,2,3,10,1000,20,10,FALSE,HARD,1,11,1.28456521034241,0.03,-3031.69624142728
1000,4,2,3,10,1000,20,10,FALSE,HARD,1,11,2.92958188056946,0.024,-15525.6982675007
 200,2,1,6,10,1000,20,10,FALSE,HARD,1,11,2.90323615074158,0.055,-2702.11273415125
1000,2,1,6,10,1000,20,10,FALSE,HARD,1,11,12.1069128513336,0.027,-14101.671908606
 200,3,1,6,10,1000,20,10,FALSE,HARD,1,11,7.91096210479736,0.04,-2700.81085835408
1000,3,1,6,10,1000,20,10,FALSE,HARD,1,11,17.6426110267639,0.028,-14101.7792252874
 200,4,1,6,10,1000,20,10,FALSE,HARD,1,11,3.316645860672,0.045,-2702.2233935748
1000,4,1,6,10,1000,20,10,FALSE,HARD,1,11,6.10239887237549,0.03,-14102.0431809156
 200,2,2,6,10,1000,20,10,FALSE,HARD,1,11,4.10802888870239,0.195,-3214.92075386969
1000,2,2,6,10,1000,20,10,FALSE,HARD,1,11,27.2157878875732,0.055,-16003.7747567019
 200,3,2,6,10,1000,20,10,FALSE,HARD,1,11,8.47255301475525,0.16,-3164.37736674763
1000,3,2,6,10,1000,20,10,FALSE,HARD,1,11,33.2287259101868,0.053,-16003.4827716042
 200,4,2,6,10,1000,20,10,FALSE,HARD,1,11,3.32943296432495,0.21,-3178.07514682406
1000,4,2,6,10,1000,20,10,FALSE,HARD,1,11,6.37595009803772,0.055,-16004.1187880827
 200,2,1,3, 4,400,20,10,FALSE,HARD,2,11,0.202459096908569,0,-1198.28753564926
1000,2,1,3, 4,400,20,10,FALSE,HARD,2,11,0.934500932693481,0.017,-6006.44034260314
 200,3,1,3, 4,400,20,10,FALSE,HARD,2,11,0.31715202331543,0,-1198.28753564926
1000,3,1,3, 4,400,20,10,FALSE,HARD,2,11,1.10304999351501,0.017,-6006.44034260314
 200,4,1,3, 4,400,20,10,FALSE,HARD,2,11,0.165556907653809,0,-1526.91552325504
1000,4,1,3, 4,400,20,10,FALSE,HARD,2,11,0.507642984390259,0.017,-6006.44034260314
 200,2,2,3, 4,400,20,10,FALSE,HARD,2,11,0.318148851394653,0.02,-1586.041257099
1000,2,2,3, 4,400,20,10,FALSE,HARD,2,11,1.4620897769928,0.02,-7974.38615788039
 200,3,2,3, 4,400,20,10,FALSE,HARD,2,11,0.446805000305176,0.02,-1586.041257099
1000,3,2,3, 4,400,20,10,FALSE,HARD,2,11,1.6455991268158,0.02,-7974.3861578804
 200,4,2,3, 4,400,20,10,FALSE,HARD,2,11,0.166556119918823,0.02,-1586.041257099
1000,4,2,3, 4,400,20,10,FALSE,HARD,2,11,0.55351996421814,0.02,-7974.3861578804
 200,2,1,6, 4,400,20,10,FALSE,HARD,2,11,0.341087818145752,0.155,-1375.50659465424
1000,2,1,6, 4,400,20,10,FALSE,HARD,2,11,1.5334141254425,0.024,-6594.99112940857
 200,3,1,6, 4,400,20,10,FALSE,HARD,2,11,0.874660968780518,0.04,-1283.3778655358
1000,3,1,6, 4,400,20,10,FALSE,HARD,2,11,2.48635101318359,0.023,-6594.80337781472
